in s,C1 in V
-2.33410E-01,-6.58199E-01
-2.33407E-01,-6.58962E-01
-2.33404E-01,-6.60412E-01
-2.33400E-01,-6.61480E-01
-2.33397E-01,-6.63616E-01
-2.33394E-01,-6.66134E-01
-2.33390E-01,-6.67431E-01
-2.33387E-01,-6.69491E-01
-2.33384E-01,-6.70406E-01
-2.33380E-01,-6.72085E-01
-2.33377E-01,-6.73687E-01
-2.33374E-01,-6.73992E-01
-2.33371E-01,-6.76357E-01
-2.33367E-01,-6.76815E-01
-2.33364E-01,-6.78417E-01
-2.33361E-01,-6.80935E-01
-2.33357E-01,-6.82155E-01
-2.33354E-01,-6.83834E-01
-2.33351E-01,-6.85741E-01
-2.33347E-01,-6.87191E-01
-2.33344E-01,-6.88564E-01
-2.33341E-01,-6.91616E-01
-2.33338E-01,-6.91616E-01
-2.33334E-01,-6.91997E-01
-2.33331E-01,-6.93905E-01
-2.33328E-01,-6.95049E-01
-2.33324E-01,-6.96728E-01
-2.33321E-01,-6.97796E-01
-2.33318E-01,-6.99779E-01
-2.33315E-01,-7.01458E-01
-2.33311E-01,-7.03213E-01
-2.33308E-01,-7.04510E-01
-2.33305E-01,-7.06646E-01
-2.33301E-01,-7.08858E-01
-2.33298E-01,-7.10461E-01
-2.33295E-01,-7.13207E-01
-2.33291E-01,-7.14275E-01
-2.33288E-01,-7.17403E-01
-2.33285E-01,-7.19234E-01
-2.33282E-01,-7.21523E-01
-2.33278E-01,-7.22668E-01
-2.33275E-01,-7.24804E-01
-2.33272E-01,-7.26406E-01
-2.33268E-01,-7.28161E-01
-2.33265E-01,-7.30755E-01
-2.33262E-01,-7.31899E-01
-2.33258E-01,-7.34417E-01
-2.33255E-01,-7.36553E-01
-2.33252E-01,-7.38308E-01
-2.33249E-01,-7.41283E-01
-2.33245E-01,-7.42580E-01
-2.33242E-01,-7.44869E-01
-2.33239E-01,-7.46548E-01
-2.33235E-01,-7.48379E-01
-2.33232E-01,-7.50667E-01
-2.33229E-01,-7.52346E-01
-2.33226E-01,-7.54177E-01
-2.33222E-01,-7.56466E-01
-2.33219E-01,-7.57610E-01
-2.33216E-01,-7.59975E-01
-2.33212E-01,-7.61196E-01
-2.33209E-01,-7.64248E-01
-2.33206E-01,-7.67299E-01
-2.33202E-01,-7.68825E-01
-2.33199E-01,-7.71419E-01
-2.33196E-01,-7.73403E-01
-2.33193E-01,-7.75310E-01
-2.33189E-01,-7.77523E-01
-2.33186E-01,-7.78896E-01
-2.33183E-01,-7.81414E-01
